date,open,high,low,close,volume,marketCap,meanTxFee,txCnt,activeAddressCnt,hashRate,difficulty,revenuePerHash
2015-03-12,296.1270142,297.0880127,292.4129944,294.3540039,32585200,4101535995,0.04245625067,93481,237787,308850.3873,47427554951,0.000036452197
2015-03-11,291.5249939,297.3909912,290.5079956,296.3789978,33963900,4128796573,0.04537482797,103305,259958,363076.0278,47427554951,0.000036562487
2015-03-10,289.8619995,300.0440063,289.7430115,291.7600098,67770800,4063305050,0.04220607782,101987,242733,358360.7548,47427554951,0.000036015394
2015-03-09,274.8120117,292.7009888,273.8930054,289.6069946,59178200,4032241702,0.0436297959,106792,260611,339499.6624,47427554951,0.000035766397
2015-03-08,276.4330139,277.8580017,272.5650024,274.3540039,22067900,3818877362,0.04156408163,90034,276241,363358.0677,47427554951,0.000034323623
2015-03-07,272.2940063,277.8540039,270.1329956,276.2609863,17825900,3844351385,0.03952485937,91134,254894,324897.0108,46684376317,0.000034591225
2015-03-06,275.6000061,277.6080017,270.0150146,272.7229919,28918900,3794156466,0.04770923017,93661,235826,343462.5543,46684376317,0.000034228808
2015-03-05,272.7390137,281.6669922,264.7690125,276.178009,41302400,3841201000,0.04189902876,97524,249736,306331.4673,46684376317,0.000034600517
2015-03-04,281.9899902,284.2250061,268.1260071,273.0920105,41383000,3797385224,0.04038680546,98822,240738,324897.0108,46684376317,0.000034236543
2015-03-03,275.04599,285.79599,268.1610107,281.7019958,50461300,3916108523,0.0399010103,110488,266412,366669.4836,46684376317,0.000035387888
2015-03-02,260.3569946,276.3009949,258.3129883,275.6700134,40465700,3831178959,0.04060492494,107024,286476,366669.4836,46684376317,0.000034590013
2015-03-01,254.2830048,261.6600037,245.9329987,260.2019958,25213700,3615181538,0.04111008712,87940,272256,324897.0108,46684376317,0.000032627678
2015-02-28,253.5200043,254.6920013,249.4790039,254.2630005,13949300,3531776636,0.0386792388,87971,281000,329538.3967,46684376317,0.000031907344
2015-02-27,236.4360046,256.6530151,236.4360046,253.8280029,44013900,3524820596,0.03608567727,103585,247223,352745.326,46684376317,0.00003193147
2015-02-26,237.3370056,237.7100067,234.2570038,236.4259949,13619400,3282272605,0.03323353719,101222,230216,348103.9401,46684376317,0.000029667347
2015-02-25,238.8899994,239.3399963,235.5299988,237.4700012,11496200,3295875814,0.03449994458,103255,226574,368990.1765,46684376317,0.000029815823
2015-02-24,238.9980011,239.901001,236.4019928,238.7350006,14200400,3312489904,0.03304934592,103153,232088,299369.3885,46684376317,0.000030039514
2015-02-23,235.9949951,240.1089935,232.4210052,238.8919983,16400000,3313897879,0.03395888866,104512,253650,329538.3967,46684376317,0.000029932213
2015-02-22,244.5440063,246.3919983,233.8509979,235.977005,19527000,3272629326,0.03471413456,84628,273269,334358.3111,46684376317,0.000031031146
2015-02-21,243.7519989,255.3200073,243.1840057,244.5339966,12284200,3390372210,0.0361572147,88178,271126,313804.4814,44455415962,0.000032274685
2015-02-20,240.2510071,247.1009979,239.298996,243.779007,23876700,3379032908,0.03765010221,99228,249692,349162.7328,44455415962,0.00003227239
2015-02-19,236.4100037,242.6719971,235.5919952,240.2830048,18270500,3329631566,0.03486232467,93715,213440,366841.8585,44455415962,0.000031772603
2015-02-18,243.7799988,244.2510071,232.3399963,236.326004,25200800,3273812262,0.03335986332,103957,246403,369051.7492,44455415962,0.000031008778
2015-02-17,233.4219971,245.7749939,232.3139954,243.6100006,27363100,3373706168,0.03783356087,104074,272213,329273.7164,44455415962,0.000032074188
2015-02-16,234.8249969,239.5209961,229.0220032,233.8430023,28153700,3237573873,0.03442975015,103452,261678,346952.8421,44455415962,0.000030899802
2015-02-15,257.5069885,265.6109924,227.6840057,234.8249969,56552400,3250242178,0.03813145397,82100,342433,309384.7,44455415962,0.000030814257
2015-02-14,235.5279999,259.8080139,235.5279999,257.3210144,49732500,3560717936,0.03928349273,100479,260312,353582.5142,44455415962,0.000033861666
2015-02-13,221.9689941,240.2590027,221.2619934,235.427002,42744400,3256814719,0.03653281835,113789,312759,322644.0442,44455415962,0.00003112248
2015-02-12,219.2079926,222.1990051,217.6139984,221.7640076,15206200,3066996120,0.03193277894,88258,232114,262976.995,44455415962,0.000029267955
2015-02-11,219.7319946,223.4060059,218.0740051,219.1849976,17201900,3030676475,0.03270957128,98560,236742,349162.7328,44455415962,0.000028846536
2015-02-10,220.2819977,221.8070068,215.3320007,219.8390045,21115100,3038850985,0.03069194789,102102,227906,318224.2628,44455415962,0.000029035947
2015-02-09,223.3890076,223.977005,217.0189972,220.1100006,27791300,3041799140,0.0314921401,104895,232450,340604.7226,44455415962,0.000030307498
2015-02-08,227.6929932,229.4380035,221.0769958,223.4120026,17145200,3086537315,0.03186940405,83307,293810,270822.511,41272873895,0.000031709545
2015-02-07,222.6329956,230.298996,222.6069946,227.7539978,21604200,3145761023,0.0314592724,85768,195430,326218.0247,41272873895,0.000032342127
2015-02-06,216.9230042,230.5099945,216.2319946,222.2660065,24435300,3069076711,0.03048693958,84709,231139,363148.3671,41272873895,0.000031493495
2015-02-05,227.6649933,239.4049988,214.7250061,217.1109924,22516400,2996945966,0.03035625635,87548,217016,326218.0247,41272873895,0.000030699651
2015-02-04,227.5110016,230.0579987,221.1130066,226.8529968,26594300,3130520358,0.03143766022,88890,228028,326218.0247,41272873895,0.00003208238
2015-02-03,237.4539948,245.9570007,224.4830017,227.2680054,40783700,3135343874,0.03248478819,91378,241904,260564.0826,41272873895,0.000032255351
2015-02-02,226.4909973,242.1750031,222.6589966,238.2290039,30612100,3285797305,0.03486882195,87190,228409,326218.0247,41272873895,0.000033968406
2015-02-01,216.8670044,231.5740051,212.0149994,226.9720001,29128500,3129637468,0.03233250288,78157,250290,318011.2819,41272873895,0.000032121768
2015-01-31,226.4409943,233.5039978,216.3090057,217.4640045,23348200,2997692311,0.03155327554,86631,276120,340579.8245,41272873895,0.000030743525
2015-01-30,232.7720032,242.8509979,225.8390045,226.4250031,26605200,3120272355,0.03157162533,79736,193117,283132.6252,41272873895,0.00003238443
2015-01-29,233.3480072,238.7059937,220.7120056,233.5130005,32213400,3217149466,0.03169464668,92284,217393,336476.4531,41272873895,0.000033095918
2015-01-28,263.3510132,266.5350037,227.0460052,233.9149933,44352200,3221728839,0.03212494586,85087,198841,336476.4531,41272873895,0.00003334015
2015-01-27,273.1669922,275.480011,250.6529999,263.4750061,44399000,3627760928,0.03731012869,99265,249279,317507.0266,41272873895,0.000036085215
2015-01-26,254.0789948,309.3840027,254.0789948,273.4729919,106794000,3764417376,0.0406757552,107895,263343,277602.0835,43971662056,0.000036447515
2015-01-25,247.352005,255.0740051,243.8899994,253.7180023,33582700,3491686145,0.03927370474,85829,318167,273230.3971,43971662056,0.000033834701
2015-01-24,232.6999969,248.2100067,230.0220032,247.8470001,24782500,3410114481,0.03443010596,80633,201529,275416.2403,43971662056,0.000033089011
2015-01-23,233.5169983,234.8450012,225.1959991,232.8789978,24621700,3203436948,0.03456358172,94078,216750,271044.5539,43971662056,0.000030999905
2015-01-22,227.3220062,237.0189972,226.4340057,233.4060059,33544600,3209962696,0.03358249563,95488,230504,295088.8289,43971662056,0.00003105494
2015-01-21,211.378006,227.7879944,211.2120056,226.8970032,29924600,3119680595,0.03131878944,93268,215260,325690.6334,43971662056,0.000030272715
2015-01-20,212.9069977,215.2409973,205.1529999,211.3150024,24051100,2904651464,0.03095197139,100182,234321,257929.4949,43971662056,0.000028192118
2015-01-19,211.470993,216.7279968,207.3179932,214.8609924,18658300,2952759522,0.03168560896,99008,255010,314761.4175,43971662056,0.000028826876
2015-01-18,200.0500031,218.6950073,194.5059967,210.3390045,30085100,2889858038,0.03508194307,83765,247184,334434.0061,43971662056,0.000028050451
2015-01-17,207.8339996,211.7310028,194.875,199.2599945,23469700,2736875952,0.02971848034,88416,272389,301646.3584,43971662056,0.000026552711
2015-01-16,209.0700073,221.5910034,199.7709961,208.0970001,38421000,2857541182,0.02888139065,104742,246341,303832.2016,43971662056,0.000027595734
2015-01-15,176.8970032,229.0670013,176.8970032,209.8439941,81773504,2880801385,0.0303754963,119661,262427,330062.3197,43971662056,0.000028236183
2015-01-14,223.8939972,223.8939972,171.5099945,178.1029968,97638704,2444379076,0.02564592196,106993,257446,316947.2606,43971662056,0.000023350303
2015-01-13,267.3940125,268.2770081,219.9060059,225.8609924,72843904,3099004902,0.0344830234,98240,250066,277602.0835,43971662056,0.00002980764
2015-01-12,266.1459961,272.2030029,265.2000122,267.79599,18880300,3673551884,0.08829253561,100751,222808,291349.1414,43971662056,0.000038235543
2015-01-11,274.6080017,279.6380005,265.0390015,265.6600037,18200800,3643307731,0.03947295005,89751,249636,313142.2889,40640955017,0.000038623223
2015-01-10,287.303009,288.1270142,273.9660034,274.79599,15264300,3767535599,0.04003000723,106342,274443,296980.1063,40640955017,0.000039728783
2015-01-09,282.3829956,291.1140137,280.5329895,290.4079895,18718600,3980426431,0.04408976648,100397,237524,282838.1965,40640955017,0.000042074359
2015-01-08,294.1350098,294.1350098,282.1749878,283.348999,19982500,3882766766,0.04313662289,105611,230454,296980.1063,40640955017,0.000040902244
2015-01-07,286.0769958,298.7539978,283.07901,294.3370056,24866800,4032255015,0.04278652534,92569,204697,282838.1965,40640955017,0.000042776354
2015-01-06,274.6109924,287.553009,272.6960144,286.1889954,23245700,3919623080,0.04210952368,88848,215554,319203.1074,40640955017,0.000041319693
2015-01-05,265.0840149,278.3410034,265.0840149,274.473999,43962800,3758098008,0.04596689387,95721,242515,315162.5618,40640955017,0.000039548778
2015-01-04,281.1459961,287.230011,257.6119995,264.1950073,55629100,3616320975,0.0686366859,82769,235011,347486.9271,40640955017,0.000037905092
2015-01-03,314.8460083,315.1499939,281.0820007,281.0820007,33054400,3846269872,0.04100948104,81404,241755,327284.1988,40640955017,0.000041029649
2015-01-02,314.07901,315.8389893,313.5650024,315.0320129,7860650,4309551126,0.04694355038,83050,212932,333345.0173,40640955017,0.000045385994
2015-01-01,320.4349976,320.4349976,314.0029907,314.2489929,8036550,4297535768,0.04287769363,60177,145765,333345.0173,40640955017,0.00004517318
2014-12-31,310.9140015,320.1929932,310.2109985,320.1929932,13942900,4377510595,0.04735392584,75829,177886,307081.4704,40640955017,0.000046061922
2014-12-30,312.7189941,314.8089905,309.3729858,310.7369995,12528300,4247060095,0.04685471443,83018,204192,306495.4761,40640955017,0.000045573922
2014-12-29,317.7009888,320.2669983,312.3070068,312.6700134,12302500,4272268163,0.05776897895,85863,204682,321678.0427,39457671307,0.000046361663
2014-12-28,316.1600037,320.0280151,311.0780029,317.2390137,11676600,4333389568,0.05203778713,72602,263683,331485.3001,39457671307,0.000046897062
2014-12-27,327.5830078,328.9110107,312.6300049,315.8630066,15185200,4313267197,0.06937776303,78014,210729,298140.6249,39457671307,0.000046821543
2014-12-26,319.1520081,331.4240112,316.6270142,327.9240112,16410500,4476703675,0.08387245372,77254,192091,298140.6249,39457671307,0.000048816402
2014-12-25,322.2860107,322.6700134,316.9580078,319.0079956,9883640,4353789283,0.04382589888,67726,166473,309909.3338,39457671307,0.000047168923
2014-12-24,334.3850098,334.7409973,321.3569946,322.5339966,15092300,4400637769,0.04333310013,80385,186732,300102.0764,39457671307,0.000047787824
2014-12-23,332.0169983,336.2869873,329.6019897,334.571991,16574200,4563595537,0.04788566114,100084,244340,294217.7219,39457671307,0.000049767412
2014-12-22,321.0679932,334.1170044,320.4249878,331.8859863,22315100,4525705359,0.0484889903,96522,260678,321678.0427,39457671307,0.000049121566
2014-12-21,329.5429993,329.6289978,318.9030151,320.8429871,15207600,4373820008,0.04609616764,79552,237992,258911.5953,39457671307,0.000047516525
2014-12-20,317.618988,330.3250122,316.0440063,329.9559937,20856700,4496945577,0.04610575061,86304,251036,262834.4983,39457671307,0.000048866276
2014-12-19,311.1789856,318.5329895,306.7690125,317.8429871,23823100,4330801581,0.04960280801,94533,223509,268718.8527,39457671307,0.000047148918
2014-12-18,319.7850037,323.7090149,304.2319946,311.3959961,39173000,4241890806,0.04522463593,94900,238736,253027.2409,39457671307,0.000046445322
2014-12-17,326.855011,333.95401,315.1520081,319.776001,37567900,4355021350,0.04961665178,97273,242691,251585.0718,39457671307,0.000047374572
2014-12-16,345.6730042,345.8590088,327.0620117,327.0620117,30864900,4453202603,0.0488785172,99237,252332,284395.8452,40007470271,0.000048008006
2014-12-15,351.3609924,351.8150024,344.9339905,345.3450012,17264200,4700905209,0.05186908044,96978,248144,280418.2809,40007470271,0.000050707182
2014-12-14,346.7269897,353.3160095,345.4179993,351.6319885,12415200,4785245608,0.05436724693,81604,284878,280418.2809,40007470271,0.000051989861
2014-12-13,352.381012,352.381012,346.5880127,347.3760071,11675900,4726102586,0.04746446296,75125,180986,290362.1916,40007470271,0.000050954182
2014-12-12,350.8330078,352.9830017,349.2909851,352.5419922,16989800,4795055945,0.05041363366,79502,217065,280418.2809,40007470271,0.000051551829
2014-12-11,344.3399963,361.3569946,338.7630005,350.506012,32431300,4766084199,0.04959939033,83996,217332,294339.7559,40007470271,0.000050881309
2014-12-10,352.2049866,352.3840027,346.3649902,346.3649902,16427700,4708572401,0.0488651667,89230,223236,284395.8452,40007470271,0.000050791402
2014-12-09,361.894989,363.0669861,344.9509888,352.2189941,32915500,4786893958,0.04938235208,90913,225674,282407.0631,40007470271,0.000051267225
2014-12-08,374.9649963,376.0289917,361.8859863,361.9089966,18898700,4917302822,0.06274800406,91051,242048,324171.4879,40007470271,0.000053048952
2014-12-07,374.8359985,376.2919922,373.2749939,375.0950012,6491650,5094943517,0.05543085602,74469,259501,250586.5489,40007470271,0.000054988728
2014-12-06,376.7569885,378.447998,370.9450073,374.7850037,7009320,5089542822,0.05166252031,79713,186079,272463.1524,40007470271,0.000054754501
2014-12-05,369.4419861,379.1919861,365.756012,376.8540039,15181800,5116358331,0.05190982266,90109,227490,310250.013,40007470271,0.000055232786
2014-12-04,375.7179871,378.6549988,367.7590027,369.6040039,14529600,5016487250,0.05488885077,99396,227387,290362.1916,40007470271,0.000053881542
2014-12-03,381.7219849,383.026001,374.3460083,375.0100098,13340100,5088491940,0.05272497228,95844,226744,230698.7276,40007470271,0.000054946292
2014-12-02,379.25,384.0379944,377.8630066,381.3150024,12364100,5172928823,0.05439342779,99828,252787,300382.4601,40007470271,0.000055541864
2014-12-01,378.2489929,383.6619873,376.6690063,379.2449951,11763000,5143434464,0.05330428154,100563,227571,260432.2986,40300030328,0.00005499556
2014-11-30,375.5100098,382.5270081,373.3089905,378.0469971,9194440,5125958175,0.05833780454,84409,277774,320532.0598,40300030328,0.00005487425
2014-11-29,376.1520081,387.6010132,372.144989,375.4909973,15375600,5089799280,0.05266374691,80030,187909,314522.0837,40300030328,0.000054473972
2014-11-28,369.3739929,382.8380127,358.4549866,376.446991,22946500,5101280353,0.05143271319,84822,208778,296492.1553,40300030328,0.000054752139
2014-11-27,370.5020142,373.9920044,368.2820129,369.6700134,8748030,5008058116,0.05236245846,83862,208264,282468.8777,40300030328,0.000053553313
2014-11-26,376.0190125,377.697998,365.8160095,368.3699951,18601700,4989166443,0.05255134792,87328,205408,274455.5762,40300030328,0.000053278042
2014-11-25,376.8859863,394.7009888,374.7839966,375.3479919,25442200,5082390210,0.05330438556,83050,203972,264438.9493,40300030328,0.000054610751
2014-11-24,366.947998,387.2090149,366.6690063,376.901001,30930100,5102174795,0.05744668203,86052,211890,294488.8299,40300030328,0.00005464574
2014-11-23,353.1749878,370.8450012,353.1749878,367.572998,15151600,4974540006,0.0571069382,78174,249395,284472.2031,40300030328,0.000053301247
2014-11-22,351.6040039,364.8410034,350.8779907,352.9200134,15273000,4774989954,0.05166703673,75577,180131,308512.1075,40300030328,0.000051053678
2014-11-21,357.8789978,357.8789978,344.1119995,350.8479919,29850100,4745605133,0.0541939947,80671,196858,254422.3225,40300030328,0.000050859567
2014-11-20,380.3070068,382.0249939,356.7810059,357.8399963,25233200,4839043482,0.05223123937,86184,204567,276458.9016,40300030328,0.000051633774
2014-11-19,373.8959961,386.4809875,373.8959961,380.5549927,18931800,5144903809,0.05934642895,89108,212316,282468.8777,40300030328,0.000054757568
2014-11-18,387.7850037,392.4020081,371.1170044,375.197998,32222500,5071157408,0.05590733006,87534,208693,303873.5038,40300030328,0.000055010112
2014-11-17,388.348999,410.1990051,377.5020142,387.4079895,41518800,5234695637,0.06027531084,88054,213572,283494.0856,39603666252,0.000057169819
2014-11-16,374.730011,390.7990112,374.6019897,387.8819885,11905600,5239694300,0.06711878725,75533,249080,295306.3392,39603666252,0.000057549369
2014-11-15,399.6499939,405.5280151,371.0079956,376.1329956,15727500,5079582132,0.05755319873,72643,174268,275619.2499,39603666252,0.000055731375
2014-11-14,418.4169922,419.2520142,384.7890015,397.8179932,29589200,5371040273,0.06068376857,85478,223425,303181.1749,39603666252,0.0000587514
2014-11-13,427.2730103,457.0929871,401.1229858,420.7349854,58945000,5678828589,0.06558417766,90507,213181,285462.7945,39603666252,0.000062251731
2014-11-12,367.9849854,429.7179871,367.9849854,423.5610046,45783200,5715426244,0.06659273149,97750,229329,289400.2124,39603666252,0.000062370892
2014-11-11,365.8569946,371.3099976,363.7349854,367.6950073,15838900,4960242320,0.05738659003,84570,200922,253963.4517,39603666252,0.000054282486
2014-11-10,362.2650146,374.8160095,357.5610046,366.9240112,30450100,4948658123,0.05569836272,89325,214221,289400.2124,39603666252,0.00005391883
2014-11-09,345.3760071,363.6260071,344.2550049,363.2640076,24205600,4897961165,0.07591190457,72914,253202,295306.3392,39603666252,0.000053658683
2014-11-08,342.1539917,347.0320129,342.1539917,345.4880066,8535470,4656988222,0.05128354939,74699,170855,301212.4659,39603666252,0.000050959008
2014-11-07,349.8179932,352.7319946,341.776001,342.4150085,16834200,4614264695,0.05479267256,83898,221566,295306.3392,39603666252,0.000050465361
2014-11-06,339.4580078,352.9660034,338.4240112,349.2900085,18797000,4705591219,0.05344516781,90820,219885,303181.1749,39603666252,0.000051581126
2014-11-05,330.6830139,343.368988,330.6830139,339.4859924,19817200,4572205935,0.05096751228,89108,203229,268264.6241,39603666252,0.000050626382
2014-11-04,327.1610107,331.7669983,325.0769958,330.4920044,15655500,4449934321,0.0509622015,90476,209429,289794.6526,35985640265,0.000053507099
2014-11-03,325.5690002,334.0020142,325.4809875,327.5539856,12948500,4409040617,0.05965499149,90284,211234,302316.6438,35985640265,0.000052834281
2014-11-02,326.0750122,329.0499878,320.6260071,325.8919983,8603620,4385292372,0.05339471458,76525,267793,277272.6615,35985640265,0.000052618567
2014-11-01,338.6499939,340.5289917,321.0549927,325.7489929,16677200,4382113991,0.05877602036,69360,173118,284428.085,35985640265,0.000052633752
2014-10-31,345.0090027,348.0450134,337.1419983,338.3210144,12545400,4549893052,0.05088988283,84518,203137,336304.9055,35985640265,0.000054688193
2014-10-30,335.7090149,350.9129944,335.071991,345.3049927,30177900,4642194094,0.05159844085,91615,205736,304105.4997,35985640265,0.000055921332
2014-10-29,357.0889893,357.8330078,335.3429871,335.5910034,18192700,4510175245,0.05092022972,94358,200016,277272.6615,35985640265,0.00005416108
2014-10-28,353.2149963,359.9840088,352.6789856,357.6180115,7845880,4804812401,0.05397440542,87975,205248,246862.1115,35985640265,0.000057588755
2014-10-27,354.7770081,358.6319885,349.8089905,352.9890137,13033000,4741410021,0.05631894005,85089,225066,284428.085,35985640265,0.000056810908
2014-10-26,347.4869995,359.2210083,343.9309998,354.70401,11272500,4763036253,0.05640012331,70568,214842,223606.985,35985640265,0.000057317888
2014-10-25,358.6109924,359.8609924,342.8770142,347.2709961,18127500,4662139220,0.05275682034,68922,202433,277272.6615,35985640265,0.000056087603
2014-10-24,358.5910034,364.3450012,353.3049927,358.3450012,15585700,4809419914,0.05672237963,81413,196085,284428.085,35985640265,0.000058012551
2014-10-23,382.9620056,385.0480042,356.446991,358.4169922,26456900,4808952572,0.05678301221,80410,198755,267771.331,35985640265,0.000058505148
2014-10-22,386.1180115,388.5759888,382.2489929,383.1579895,11641300,5139461096,0.06059725227,79124,201731,276657.2683,35002482026,0.000063522501
2014-10-21,382.42099,392.6459961,380.8340149,386.4750061,14188900,5182426851,0.06119577035,80753,206733,266217.3713,35002482026,0.000064272764
2014-10-20,389.2309875,390.0840149,378.2520142,382.8450012,16419000,5132276503,0.06011187972,82251,201790,238377.6462,35002482026,0.000063630504
2014-10-19,391.2539978,393.9389954,386.4570007,389.54599,5914570,5220783140,0.06490631669,65258,236855,231417.715,35002482026,0.000064848444
2014-10-18,383.9760132,395.1579895,378.9710083,391.4419861,11416800,5244892214,0.06095150686,66863,176676,285357.1824,35002482026,0.000065235714
2014-10-17,382.756012,385.4779968,375.3890076,383.7579956,13600700,5140342471,0.0634069547,68154,180122,247077.5603,35002482026,0.000063760823
2014-10-16,394.5180054,398.8070068,373.0700073,382.5559998,26990000,5122903035,0.0614240197,75699,184416,257517.4572,35002482026,0.000063787441
2014-10-15,400.9549866,402.2269897,388.7659912,394.7730103,25267100,5285043276,0.06451933882,74701,205441,262737.4057,35002482026,0.000065836945
2014-10-14,391.6919861,411.697998,391.3240051,400.8699951,38491500,5365153884,0.06609578167,82942,222532,229677.7321,35002482026,0.000066941021
2014-10-13,377.92099,397.2260132,368.8970032,390.4140015,35221400,5223924767,0.06565786377,77486,207310,269697.337,35002482026,0.000065405327
2014-10-12,362.6059875,379.4330139,356.1440125,378.5490112,17552800,5063689090,0.06606534464,64996,250261,257517.4572,35002482026,0.000063031397
2014-10-11,361.3619995,367.1910095,355.9509888,362.2990112,13345200,4844961125,0.05743606067,65585,164418,250557.526,35002482026,0.000060357854
2014-10-10,364.6870117,375.0669861,352.9630127,361.5620117,43665700,4833830847,0.05775164563,79459,196627,269697.337,35002482026,0.0000598789
2014-10-09,352.7479858,382.7260132,347.6870117,365.026001,83641104,4878718500,0.06101316698,82611,188877,255805.1042,35002482026,0.000060782636
2014-10-08,336.1159973,354.3640137,327.1879883,352.9400024,54736300,4715887222,0.05621012393,79002,189881,248116.1513,34661425924,0.000059723518
2014-10-07,330.5840149,339.2470093,320.4819946,336.1870117,49199900,4490819565,0.05601829806,77172,200932,230885.863,34661425924,0.000056233854
2014-10-06,320.3890076,345.1340027,302.5599976,330.07901,79011800,4408130777,0.05367323847,78947,193513,277407.6414,34661425924,0.000055057595
2014-10-05,328.9159851,341.8009949,289.29599,320.5100098,83308096,4279040870,0.05760616362,66118,247567,291191.872,34661425924,0.000054364282
2014-10-04,359.8919983,364.4869995,325.8859863,328.8659973,47236500,4389218291,0.0612111088,66820,172315,265346.4396,34661425924,0.000055398866
2014-10-03,375.1809998,377.6950073,357.8590088,359.5119934,30901200,4796851775,0.05845465858,74077,177578,251562.209,34661425924,0.00006026278
2014-10-02,383.9880066,385.4970093,372.9460144,375.071991,21777700,5003085408,0.05812328784,73147,183913,237777.9783,34661425924,0.000062765971
2014-10-01,387.427002,391.3789978,380.7799988,383.6149902,26229400,5115688242,0.06298027631,79127,212669,267069.4684,34661425924,0.000064518743
2014-09-30,376.0880127,390.9769897,373.4429932,386.9440002,34707300,5158621325,0.06053947756,77225,217696,263623.4107,34661425924,0.000065575186
2014-09-29,376.928009,385.2109985,372.2399902,375.4670105,32497700,5004177243,0.05821923543,79158,198246,236054.9495,34661425924,0.000062875477
2014-09-28,399.4710083,401.0169983,374.3320007,377.1809998,23613300,5025729375,0.06502724281,63418,234946,223993.7477,34661425924,0.000063279987
2014-09-27,403.5559998,406.6229858,397.3720093,399.519989,15029300,5322075836,0.06690126588,61019,167251,230885.863,34661425924,0.000067478127
2014-09-26,411.4289856,414.9379883,400.0090027,404.4249878,21460800,5386071486,0.2670957168,72617,180341,230885.863,34661425924,0.000069034873
2014-09-25,423.1560059,423.519989,409.4679871,411.5740051,26814400,5479902023,0.06873894606,78696,201394,261293.9847,34661425924,0.000078244039
2014-09-24,435.7510071,436.1119995,421.1319885,423.2049866,30627700,5632911451,0.07021747405,75302,189719,231323.6759,29829733124,0.000082942437
2014-09-23,402.0920105,441.5570068,396.196991,435.7909851,45099500,5798754889,0.07236795747,76923,195635,222426.6115,29829733124,0.000085853901
2014-09-22,399.1000061,406.9159851,397.1300049,402.1520081,24127600,5349637034,0.06427793221,73709,206729,249117.8049,29829733124,0.000078445366
2014-09-21,408.0849915,412.4259949,393.1809998,398.8210144,26580100,5303651275,0.0630926573,57668,200712,243186.4286,29829733124,0.000078305313
2014-09-20,394.6730042,423.29599,389.8829956,408.9039917,36863600,5436072002,0.06600275453,64168,169941,260980.5575,29829733124,0.000080395568
2014-09-19,424.1029968,427.8349915,384.5320129,394.79599,37919700,5246779621,0.06080111126,70093,172255,253566.3371,29829733124,0.000077056234
2014-09-18,456.8599854,456.8599854,413.1040039,424.4400024,34483200,5638918842,0.0682889927,76357,190890,265429.0897,29829733124,0.000083525779
2014-09-17,465.8640137,468.1740112,452.4219971,457.3340149,21056800,6073910021,0.06997066904,78526,191063,275808.9982,29829733124,0.000089277556
2014-09-16,474.8619995,475.6419983,465.1279907,466.0570068,16797300,6187570806,0.07628662784,89544,225014,253566.3371,29829733124,0.000090888212
2014-09-15,477.7650146,478.6199951,474.0220032,475.3710022,15345200,6309195218,0.07346736848,77918,190655,234289.3641,29829733124,0.000092513515
2014-09-14,479.1170044,479.8529968,476.118988,477.8919983,13105500,6340778582,0.07931289379,68210,240833,234289.3641,29829733124,0.000093081901
2014-09-13,477.7929993,482.1170044,475.0979919,479.0020142,15588000,6353614254,0.07447841364,60474,152145,250729.5809,29829733124,0.000100044954
2014-09-12,479.5820007,479.6279907,473.0090027,477.7529907,15437200,6334873398,0.07450243864,67281,166122,209976.6342,27428630902,0.000100865617
2014-09-11,479.6170044,482.3510132,474.6099854,479.7489929,16852900,6359504769,0.0736878486,64288,171772,231792.3884,27428630902,0.000101520528
2014-09-10,475.4840088,487.4679871,475.144989,479.3590088,22787800,6352285708,0.0807586257,75019,221162,214067.0881,27428630902,0.000101719297
2014-09-09,474.8800049,477.3770142,467.7780151,475.2600098,21447800,6296101902,0.08426218327,81139,243692,199068.7571,27428630902,0.000100883848
2014-09-08,481.8110046,489.8340149,468.7900085,474.6000061,30238000,6285637995,0.07593795521,76646,196424,196341.7878,27428630902,0.000099866722
2014-09-07,485.1289978,488.0660095,482.2780151,482.2780151,8994050,6385589802,0.08042067727,60251,232778,211340.1188,27428630902,0.000101781681
2014-09-06,483.3410034,488.5950012,482.9979858,484.8299866,10601400,6417500778,0.1504221738,60225,152934,244063.7502,27428630902,0.000102429139
2014-09-05,489.6650085,490.6430054,481.6090088,483.3420105,15302500,6395641762,0.07744670464,70511,188565,197705.2725,27428630902,0.00010191756
2014-09-04,477.6799927,493.928009,477.0859985,489.6600037,26081400,6477467310,0.07766933799,71310,180670,215430.5728,27428630902,0.000104188506
2014-09-03,476.8710022,481.7120056,476.2080078,477.5859985,13342200,6315859936,0.07373436887,69430,169050,230428.9038,27428630902,0.000100838376
2014-09-02,474.4750061,482.9880066,472.3240051,477.4259949,23337900,6311703012,0.07651594018,73278,191326,200432.2417,27428630902,0.000101005066
2014-09-01,477.7869873,485.3059998,471.9100037,474.8789978,20432000,6276309535,0.07379491849,69351,190403,185433.9107,27428630902,0.000101024239
2014-08-31,502.9049988,504.8789978,474.8139954,477.7630005,44632300,6312801960,0.07397729546,58486,191406,224266.3729,27428630902,0.000116291229
2014-08-30,508.5899963,509.3080139,501.6359863,504.2489929,9424070,6660385523,0.07498473656,61204,167970,215729.1458,23844670039,0.000122613559
2014-08-29,508.4249878,511.6950073,503.8169861,508.5169983,17624800,6714458468,0.07719079709,67775,165055,201505.2461,23844670039,0.000124520845
2014-08-28,510.8840027,516.1569824,506.8770142,507.8150024,19862000,6703031046,0.07735415533,67833,191762,205061.221,23844670039,0.000123886357
